"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2022","26.380","26.200","27.300","25.660","23.91M","1.23%"
"08/03/2022","26.400","26.720","26.860","26.280","8.86M","0.08%"
"08/04/2022","26.800","26.560","27.280","26.440","12.90M","1.52%"
"08/05/2022","27.120","26.980","27.460","26.580","12.15M","1.19%"
"08/08/2022","28.820","27.560","28.980","27.540","16.00M","6.27%"
"08/09/2022","27.960","28.840","28.900","27.660","9.56M","-2.98%"
"08/10/2022","28.180","27.940","28.280","27.200","7.54M","0.79%"
"08/11/2022","28.060","28.400","28.760","28.060","10.98M","-0.43%"
"08/12/2022","27.740","28.180","28.680","27.600","11.53M","-1.14%"
"08/15/2022","27.300","28.100","28.240","27.240","7.96M","-1.59%"
"08/16/2022","27.480","27.420","28.020","26.280","11.59M","0.66%"
"08/17/2022","27.980","27.700","28.120","27.560","9.38M","1.82%"
"08/18/2022","27.640","27.780","28.020","26.560","21.56M","-1.22%"
"08/19/2022","28.520","28.720","29.120","28.260","23.52M","3.18%"
"08/22/2022","30.020","28.800","30.260","28.800","23.21M","5.26%"
"08/23/2022","30.060","30.480","30.700","29.760","19.56M","0.13%"
"08/24/2022","30.360","30.300","30.680","29.840","28.07M","1.00%"
"08/25/2022","30.240","30.520","30.880","30.100","20.73M","-0.40%"
"08/26/2022","29.900","30.320","30.380","29.540","22.18M","-1.12%"
"08/29/2022","29.160","29.880","29.880","29.160","14.52M","-2.47%"
"08/31/2022","29.680","29.140","30.040","29.100","23.48M","1.78%"
"09/01/2022","29.900","29.440","30.480","29.240","23.12M","0.74%"
"09/02/2022","32.060","30.200","32.680","30.020","37.51M","7.22%"
"09/05/2022","33.180","32.900","33.980","32.880","27.31M","3.49%"
"09/06/2022","32.200","33.300","33.380","31.640","29.46M","-2.95%"
"09/07/2022","34.000","32.320","34.640","31.660","44.21M","5.59%"
"09/08/2022","32.940","34.360","34.980","32.400","24.58M","-3.12%"
"09/09/2022","32.640","32.960","33.420","32.400","34.38M","-0.91%"
"09/12/2022","33.520","32.980","34.080","32.720","41.05M","2.70%"
"09/13/2022","30.700","33.920","33.920","30.700","29.23M","-8.41%"
"09/14/2022","32.080","30.640","32.220","29.700","18.34M","4.50%"
"09/15/2022","31.880","32.160","33.300","31.480","21.38M","-0.62%"
"09/16/2022","32.020","32.100","32.660","31.780","14.63M","0.44%"
"09/19/2022","31.060","32.300","33.160","31.000","18.46M","-3.00%"
"09/20/2022","31.300","31.580","32.160","30.560","10.97M","0.77%"
"09/21/2022","31.600","31.700","32.080","31.240","14.74M","0.96%"
"09/22/2022","32.520","31.620","32.740","31.620","21.66M","2.91%"
"09/23/2022","35.760","33.140","35.760","32.900","35.41M","9.96%"
"09/26/2022","37.100","36.800","39.320","36.120","75.89M","3.75%"
"09/27/2022","36.300","37.100","38.680","35.500","38.60M","-2.16%"
"09/28/2022","37.180","36.320","38.180","36.300","38.26M","2.42%"
"09/29/2022","37.720","37.600","38.880","35.720","34.03M","1.45%"
"09/30/2022","40.000","38.000","40.180","37.880","43.49M","6.04%"
"10/03/2022","41.320","40.900","42.840","40.200","35.63M","3.30%"
"10/04/2022","41.280","41.500","42.960","40.520","41.06M","-0.10%"
"10/05/2022","40.380","41.600","42.240","40.200","23.14M","-2.18%"
"10/06/2022","41.360","40.760","42.060","40.500","19.47M","2.43%"
"10/07/2022","43.480","41.440","43.500","41.280","32.21M","5.13%"
"10/10/2022","42.760","43.640","44.320","42.460","22.39M","-1.66%"
"10/11/2022","41.400","42.800","43.120","41.400","15.72M","-3.18%"
"10/12/2022","39.920","41.400","41.520","39.600","15.31M","-3.57%"
"10/13/2022","40.400","40.000","41.380","39.980","17.92M","1.20%"
"10/14/2022","40.780","40.900","41.440","40.400","12.37M","0.94%"
"10/17/2022","41.640","41.320","42.260","41.280","17.52M","2.11%"
"10/18/2022","43.340","41.960","43.700","41.080","19.54M","4.08%"
"10/19/2022","44.700","43.880","45.920","43.560","32.19M","3.14%"
"10/20/2022","43.680","44.740","45.880","43.680","20.02M","-2.28%"
"10/21/2022","43.200","43.900","44.380","43.020","12.69M","-1.10%"
"10/24/2022","46.260","43.460","47.060","43.400","25.54M","7.08%"
"10/25/2022","46.520","46.600","48.800","45.780","29.68M","0.56%"
"10/26/2022","46.400","46.760","47.980","46.400","18.03M","-0.26%"
"10/27/2022","47.080","46.720","47.300","45.620","18.77M","1.47%"
"10/28/2022","45.660","46.840","47.140","45.340","7.22M","-3.02%"
"10/31/2022","46.100","45.700","47.260","44.440","21.57M","0.96%"
"11/01/2022","46.320","46.360","47.260","45.920","15.48M","0.48%"
"11/02/2022","45.600","46.400","46.760","45.600","12.03M","-1.55%"
"11/03/2022","45.540","46.020","46.100","45.020","9.33M","-0.13%"
"11/04/2022","45.700","45.700","46.980","45.600","11.25M","0.35%"
"11/07/2022","47.200","46.000","47.540","45.600","15.27M","3.28%"
"11/08/2022","47.100","47.640","48.500","47.040","17.23M","-0.21%"
"11/09/2022","46.100","47.180","48.240","46.100","14.81M","-2.12%"
"11/10/2022","44.340","42.060","44.900","42.060","22.70M","-3.82%"
"11/11/2022","43.400","44.920","45.000","43.400","12.29M","-2.12%"
"11/14/2022","43.100","43.440","43.860","43.000","12.31M","-0.69%"
"11/15/2022","42.800","43.300","44.120","42.340","17.85M","-0.70%"
"11/16/2022","41.440","42.980","43.160","41.420","11.84M","-3.18%"
"11/17/2022","41.600","42.000","42.440","39.900","11.19M","0.39%"
"11/18/2022","43.200","41.760","43.420","41.660","9.59M","3.85%"
"11/21/2022","44.000","43.500","44.180","43.120","11.63M","1.85%"
"11/22/2022","45.360","45.000","45.560","44.420","11.64M","3.09%"
"11/23/2022","46.920","45.520","47.400","44.660","15.37M","3.44%"
"11/24/2022","49.720","47.500","50.200","47.320","31.65M","5.97%"
"11/25/2022","50.600","50.700","52.250","49.920","19.95M","1.77%"
"11/28/2022","52.300","51.100","52.850","49.720","19.01M","3.36%"
"11/29/2022","54.250","52.800","54.250","50.450","19.78M","3.73%"
"11/30/2022","59.650","53.850","59.650","53.300","15.09M","9.95%"
"12/01/2022","62.500","61.700","65.600","60.050","32.62M","4.78%"
"12/02/2022","65.600","63.300","67.350","61.950","23.92M","4.96%"
"12/05/2022","65.200","68.000","68.450","62.500","22.04M","-0.61%"
"12/06/2022","66.600","64.500","67.300","63.100","16.53M","2.15%"
"12/07/2022","63.050","66.750","68.450","61.000","17.49M","-5.33%"
"12/08/2022","59.750","63.100","63.550","57.500","24.37M","-5.23%"
"12/09/2022","64.450","60.000","64.850","60.000","15.66M","7.87%"
"12/12/2022","65.400","65.200","67.150","64.550","12.23M","1.47%"
"12/13/2022","68.900","66.300","69.800","64.200","20.66M","5.35%"
"12/14/2022","66.350","69.350","73.950","65.900","26.72M","-3.70%"
"12/15/2022","72.450","70.300","72.950","68.050","24.74M","9.19%"
"12/16/2022","71.800","72.550","75.000","71.050","17.68M","-0.90%"
"12/19/2022","72.250","72.700","74.550","71.750","12.95M","0.63%"
"12/20/2022","70.150","71.200","71.350","69.200","11.35M","-2.91%"
"12/21/2022","69.150","70.000","72.500","68.800","12.15M","-1.43%"
"12/22/2022","74.000","69.900","74.250","69.300","36.58M","7.01%"
"12/23/2022","71.900","74.450","75.100","71.650","13.82M","-2.84%"
"12/26/2022","71.350","73.050","73.600","71.250","10.46M","-0.76%"
"12/27/2022","69.600","72.400","72.500","69.450","9.12M","-2.45%"
"12/28/2022","70.600","69.700","71.200","66.800","17.76M","1.44%"
"12/29/2022","72.750","69.700","74.400","69.250","17.65M","3.05%"
"12/30/2022","71.250","73.400","75.250","70.950","14.56M","-2.06%"
"01/02/2023","73.000","71.600","74.000","71.600","11.67M","2.46%"
"01/03/2023","78.500","73.800","80.300","72.350","31.92M","7.53%"
"01/04/2023","77.000","78.700","81.100","76.000","24.03M","-1.91%"
"01/05/2023","70.150","78.000","79.300","70.150","17.59M","-8.90%"
"01/06/2023","73.500","70.850","74.450","67.350","19.50M","4.78%"
"01/09/2023","69.200","74.650","74.950","68.000","13.21M","-5.85%"
"01/10/2023","65.500","69.150","69.500","64.700","11.84M","-5.35%"
"01/11/2023","59.700","65.600","67.000","59.600","12.89M","-8.85%"
"01/12/2023","63.900","61.500","64.300","56.850","19.77M","7.04%"
"01/13/2023","62.550","63.000","65.350","61.150","10.55M","-2.11%"
"01/16/2023","66.500","62.700","66.650","62.050","9.52M","6.31%"
"01/17/2023","67.000","66.500","68.600","65.600","14.00M","0.75%"
"01/18/2023","71.900","67.050","72.150","67.050","16.37M","7.31%"
"01/19/2023","71.600","71.900","74.250","71.300","11.28M","-0.42%"
"01/20/2023","71.900","71.750","73.350","70.750","8.03M","0.42%"
"01/23/2023","68.900","72.500","72.800","68.900","10.16M","-4.17%"
"01/24/2023","66.550","69.000","69.500","65.750","11.44M","-3.41%"
"01/25/2023","65.950","67.250","68.050","64.150","10.02M","-0.90%"
"01/26/2023","69.450","66.000","71.500","65.800","19.54M","5.31%"
"01/27/2023","67.000","68.700","71.800","65.300","18.43M","-3.53%"
"01/30/2023","66.550","67.250","68.400","65.850","10.49M","-0.67%"
"01/31/2023","63.200","66.000","66.600","62.550","10.08M","-5.03%"
"02/01/2023","58.350","63.500","63.950","57.550","10.57M","-7.67%"
"02/02/2023","56.450","58.500","59.900","52.700","17.10M","-3.26%"
"02/03/2023","59.400","57.350","59.400","54.800","14.72M","5.23%"
"02/06/2023","58.500","57.000","59.300","54.700","2.67M","-1.52%"
"02/07/2023","52.650","58.000","58.250","52.650","4.69M","-10.00%"
"02/08/2023","47.500","52.000","52.000","47.440","336.52K","-9.78%"
"02/15/2023","57.900","55.000","57.900","53.500","2.51M","21.89%"
"02/16/2023","56.800","61.900","62.000","56.000","10.09M","-1.90%"
"02/17/2023","55.350","55.200","58.000","54.850","4.44M","-2.55%"
"02/20/2023","56.350","54.600","57.250","53.500","9.35M","1.81%"
"02/21/2023","59.700","55.900","61.400","55.700","12.35M","5.94%"
"02/22/2023","58.600","61.000","63.400","58.300","13.49M","-1.84%"
"02/23/2023","58.600","58.500","60.500","58.100","5.54M","0.00%"
"02/24/2023","56.950","58.550","59.200","56.900","5.06M","-2.82%"
"02/27/2023","57.100","57.300","58.000","54.450","5.89M","0.26%"
"02/28/2023","56.000","57.150","58.350","55.800","6.85M","-1.93%"
"03/01/2023","58.000","56.450","58.050","56.400","6.13M","3.57%"
"03/02/2023","56.500","58.150","59.200","56.300","5.33M","-2.59%"
"03/03/2023","57.300","56.250","59.050","55.500","9.38M","1.42%"
"03/06/2023","60.900","58.400","61.450","58.400","10.54M","6.28%"
"03/07/2023","60.850","62.350","63.250","60.300","11.61M","-0.08%"
"03/08/2023","60.500","60.800","61.800","60.100","6.63M","-0.58%"
"03/09/2023","59.950","61.100","62.450","59.700","5.80M","-0.91%"
"03/10/2023","58.650","59.800","60.250","57.850","6.40M","-2.17%"
"03/13/2023","55.900","56.700","57.750","55.600","7.66M","-4.69%"
"03/14/2023","57.000","56.500","58.850","55.550","7.69M","1.97%"
"03/15/2023","55.100","57.400","57.500","53.850","7.41M","-3.33%"
"03/16/2023","56.100","55.700","56.800","54.800","6.01M","1.81%"
"03/17/2023","55.750","57.000","57.100","54.200","7.42M","-0.62%"
"03/20/2023","54.200","55.600","55.750","53.150","3.92M","-2.78%"
"03/21/2023","52.400","53.900","54.450","52.300","3.83M","-3.32%"
"03/22/2023","52.600","52.550","53.200","51.550","6.04M","0.38%"
"03/23/2023","53.400","52.500","54.100","52.400","4.69M","1.52%"
"03/24/2023","52.600","53.350","54.600","51.800","3.69M","-1.50%"
"03/27/2023","51.800","53.100","53.400","51.800","2.87M","-1.52%"
"03/28/2023","49.000","51.750","51.800","49.000","3.87M","-5.41%"
"03/29/2023","49.500","48.620","49.620","47.380","4.59M","1.02%"
"03/30/2023","49.140","49.560","50.800","48.660","4.00M","-0.73%"
"03/31/2023","47.320","48.660","48.940","46.700","4.70M","-3.70%"
"04/03/2023","46.540","47.060","47.240","45.120","4.60M","-1.65%"
"04/04/2023","47.500","46.540","47.500","46.500","5.60M","2.06%"
"04/05/2023","46.880","47.760","48.320","46.700","5.45M","-1.31%"
"04/06/2023","46.140","46.640","47.400","45.500","3.34M","-1.58%"
"04/07/2023","48.680","46.160","48.700","45.760","5.71M","5.50%"
"04/10/2023","51.000","49.260","51.000","49.100","5.77M","4.77%"
"04/11/2023","50.950","51.400","52.450","50.300","5.38M","-0.10%"
"04/12/2023","50.200","51.200","51.450","50.000","8.67M","-1.47%"
"04/13/2023","48.840","50.150","51.000","48.840","7.12M","-2.71%"
"04/14/2023","49.160","49.060","50.250","49.040","5.52M","0.66%"
"04/17/2023","48.140","49.180","49.820","48.140","5.02M","-2.07%"
"04/18/2023","47.940","48.180","48.700","47.580","3.58M","-0.42%"
"04/19/2023","47.920","47.900","47.940","47.240","3.24M","-0.04%"
"04/20/2023","47.460","47.920","47.920","47.000","885.70K","-0.96%"
"04/24/2023","46.860","47.460","48.140","46.660","3.09M","-1.26%"
"04/25/2023","45.400","46.980","47.180","45.200","3.94M","-3.12%"
"04/26/2023","43.500","45.200","45.500","43.200","3.91M","-4.19%"
"04/27/2023","43.100","43.300","43.980","43.020","3.10M","-0.92%"
"04/28/2023","41.300","43.160","43.360","41.020","4.48M","-4.18%"
"05/02/2023","39.240","41.300","42.000","39.240","4.36M","-4.99%"
"05/03/2023","38.400","39.220","39.220","37.260","4.47M","-2.14%"
"05/04/2023","39.000","38.400","40.540","38.260","3.40M","1.56%"
"05/05/2023","38.620","39.000","39.940","38.300","3.43M","-0.97%"
"05/08/2023","40.100","38.840","40.100","38.180","3.09M","3.83%"
"05/09/2023","39.980","40.200","40.800","39.300","3.05M","-0.30%"
"05/10/2023","38.900","39.980","40.180","38.500","2.23M","-2.70%"
"05/11/2023","40.800","38.000","41.600","37.300","9.55M","4.88%"
"05/12/2023","39.980","40.900","41.320","38.900","4.68M","-2.01%"
"05/15/2023","38.640","39.000","41.360","38.000","5.20M","-3.35%"
"05/16/2023","41.900","39.100","41.900","38.800","5.48M","8.44%"
"05/17/2023","41.260","42.040","42.680","40.800","9.24M","-1.53%"
"05/18/2023","39.400","41.420","41.580","39.040","5.90M","-4.51%"
"05/22/2023","38.400","39.980","40.000","38.000","4.89M","-2.54%"
"05/23/2023","38.700","38.460","39.260","38.220","4.04M","0.78%"
"05/24/2023","37.980","38.660","38.840","37.580","5.10M","-1.86%"
"05/25/2023","38.180","38.000","38.980","37.640","2.72M","0.53%"
"05/26/2023","40.120","38.180","40.160","38.180","4.54M","5.08%"
"05/29/2023","44.120","41.900","44.120","40.980","10.68M","9.97%"
"05/30/2023","45.760","45.160","46.480","44.500","7.12M","3.72%"
"05/31/2023","44.920","45.980","45.980","43.700","5.93M","-1.84%"
"06/01/2023","47.240","45.380","48.160","45.380","10.07M","5.16%"
"06/02/2023","48.160","48.400","49.440","47.220","7.15M","1.95%"
"06/05/2023","49.480","49.200","49.780","48.520","8.88M","2.74%"
"06/06/2023","49.080","49.480","50.450","48.380","7.71M","-0.81%"
"06/07/2023","50.700","50.800","51.550","49.900","8.68M","3.30%"
"06/08/2023","49.880","50.650","51.300","48.880","6.77M","-1.62%"
"06/09/2023","51.450","49.960","51.850","49.600","6.69M","3.15%"
"06/12/2023","51.500","52.100","53.500","51.300","8.81M","0.10%"
"06/13/2023","49.900","51.300","51.300","49.540","6.50M","-3.11%"
"06/14/2023","48.100","49.880","50.300","47.720","7.32M","-3.61%"
"06/15/2023","48.580","48.100","48.780","47.480","5.14M","1.00%"
"06/16/2023","48.120","48.820","49.540","47.780","5.01M","-0.95%"
