"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2023","53.18","52.04","53.97","50.65","97.47M","2.98%"
"03/14/2023","52.19","53.42","55.25","50.75","91.61M","-1.86%"
"03/15/2023","53.08","52.48","54.02","51.45","69.68M","1.71%"
"03/16/2023","58.37","53.97","58.37","53.42","93.34M","9.97%"
"03/17/2023","64.21","60.35","64.21","59.56","100.53M","10.01%"
"03/20/2023","57.83","64.80","65.69","57.83","140.66M","-9.94%"
"03/21/2023","62.33","56.54","63.42","53.77","156.85M","7.78%"
"03/22/2023","59.85","63.32","66.78","59.85","106.72M","-3.98%"
"03/23/2023","61.69","60.60","63.42","58.17","106.49M","3.07%"
"03/24/2023","63.22","62.58","64.41","61.09","104.19M","2.48%"
"03/27/2023","60.05","63.81","64.06","60.05","66.78M","-5.01%"
"03/28/2023","54.07","60.00","60.20","54.07","78.35M","-9.96%"
"03/29/2023","53.28","51.40","56.64","48.68","136.40M","-1.46%"
"03/30/2023","53.03","53.28","55.70","51.74","55.07M","-0.47%"
"03/31/2023","52.29","52.43","53.33","48.97","57.58M","-1.40%"
"04/03/2023","48.73","51.45","51.94","48.73","39.79M","-6.81%"
"04/04/2023","53.08","48.72","53.18","45.01","81.80M","8.93%"
"04/05/2023","56.39","53.13","57.63","51.89","70.48M","6.24%"
"04/06/2023","58.12","56.39","59.26","55.50","51.55M","3.07%"
"04/07/2023","56.10","57.38","58.52","55.55","38.10M","-3.48%"
"04/10/2023","56.14","55.75","58.62","54.91","34.79M","0.07%"
"04/11/2023","54.27","56.24","57.08","53.67","40.71M","-3.33%"
"04/12/2023","53.42","54.31","56.05","52.98","28.36M","-1.57%"
"04/13/2023","53.28","54.22","54.71","51.74","27.30M","-0.26%"
"04/14/2023","53.72","53.42","54.71","52.83","26.74M","0.83%"
"04/17/2023","52.04","54.17","54.51","51.94","18.38M","-3.13%"
"04/18/2023","52.09","52.04","53.52","49.52","33.65M","0.10%"
"04/19/2023","51.05","52.14","52.58","50.85","14.44M","-2.00%"
"04/20/2023","51.20","52.04","52.19","50.85","8.48M","0.29%"
"04/24/2023","50.65","51.45","52.14","50.11","18.11M","-1.07%"
"04/25/2023","48.40","50.46","50.56","48.18","19.73M","-4.44%"
"04/26/2023","48.48","48.52","51.05","46.66","48.66M","0.17%"
"04/27/2023","50.46","48.58","50.56","48.04","30.20M","4.08%"
"04/28/2023","49.09","50.46","50.80","47.98","17.07M","-2.72%"
"05/02/2023","45.66","49.62","49.62","45.30","21.59M","-6.99%"
"05/03/2023","41.10","45.40","45.64","41.10","39.27M","-9.99%"
"05/04/2023","45.20","41.00","45.20","40.12","36.18M","9.98%"
"05/05/2023","44.52","45.20","48.38","42.12","68.19M","-1.50%"
"05/08/2023","44.00","44.52","45.92","43.00","26.52M","-1.17%"
"05/09/2023","41.56","44.00","44.72","41.40","19.25M","-5.55%"
"05/10/2023","40.86","41.58","42.94","40.20","28.71M","-1.68%"
"05/11/2023","43.36","41.50","44.38","40.94","41.18M","6.12%"
"05/12/2023","42.28","44.00","44.32","41.82","25.59M","-2.49%"
"05/15/2023","42.94","41.30","46.08","39.60","38.60M","1.56%"
"05/16/2023","47.22","43.20","47.22","43.20","50.00M","9.97%"
"05/17/2023","51.90","48.20","51.90","48.00","49.13M","9.91%"
"05/18/2023","48.80","52.00","52.40","47.62","54.73M","-5.97%"
"05/22/2023","50.65","49.10","51.80","48.74","45.14M","3.79%"
"05/23/2023","51.00","51.90","53.00","49.90","39.67M","0.69%"
"05/24/2023","48.96","51.30","51.45","48.56","26.54M","-4.00%"
"05/25/2023","49.90","49.20","51.20","49.06","32.54M","1.92%"
"05/26/2023","50.40","50.05","50.80","49.00","22.93M","1.00%"
"05/29/2023","53.10","52.00","54.20","51.30","37.93M","5.36%"
"05/30/2023","52.90","53.60","54.15","52.35","36.10M","-0.38%"
"05/31/2023","52.50","52.90","54.10","51.80","36.62M","-0.76%"
"06/01/2023","55.20","53.10","56.90","53.10","60.06M","5.14%"
"06/02/2023","55.25","56.00","56.45","54.45","31.28M","0.09%"
"06/05/2023","56.25","56.00","57.00","55.45","33.29M","1.81%"
"06/06/2023","54.00","56.35","56.50","53.80","23.22M","-4.00%"
"06/07/2023","54.50","55.00","55.90","53.95","27.59M","0.93%"
"06/08/2023","53.50","54.40","54.75","53.20","20.23M","-1.83%"
"06/09/2023","52.20","53.85","54.00","51.75","21.28M","-2.43%"
"06/12/2023","53.85","52.50","54.90","51.85","44.79M","3.16%"
"06/13/2023","51.65","53.90","54.85","51.65","36.91M","-4.09%"
"06/14/2023","52.50","51.80","53.65","50.85","41.14M","1.65%"
"06/15/2023","53.05","53.10","53.80","52.55","19.74M","1.05%"
"06/16/2023","54.00","53.35","54.00","52.00","47.39M","1.79%"
